"logFC" "logCPM" "LR" "PValue" "FDR" "gene_name" "gene_type"
"ENSG00000237864" 3.53646457481526 -0.438934942639424 11.3698810803463 0.000746446568447675 0.00279520908615835 "LINC00322" "lncRNA"
"ENSG00000237880" 5.19005687836153 0.189824284634906 31.2838655480656 2.2292462523635e-08 2.11124101766364e-07 "LINC01885" "lncRNA"
"ENSG00000237892" -1.56459058789909 -1.13454984150033 16.9670916155218 3.80333669560928e-05 0.000193178851808188 "KLF7-IT1" "lncRNA"
"ENSG00000237903" 1.56589638885676 -0.614123935554409 10.1930617678783 0.00140970054304919 0.0049257425558984 "AC004000.1" "lncRNA"
"ENSG00000237977" 1.58808542814773 1.31235252999819 41.2620843868796 1.33126272246467e-10 1.78962482062576e-09 "EIF4HP2" "processed_pseudogene"
"ENSG00000237987" -1.5560776709403 -1.3903350489501 9.8215362484558 0.00172480214890887 0.00588569682341992 "AL606970.4" "lncRNA"
"ENSG00000237989" -1.6686230400438 0.533056135040067 83.54510453438 6.22786756322825e-20 2.88364566852996e-18 "LINC01679" "lncRNA"
"ENSG00000238021" 4.29382166766394 0.0261338654214153 43.2127761995112 4.90990261114255e-11 7.11230545439289e-10 "ARMC4P1" "transcribed_unprocessed_pseudogene"
"ENSG00000238024" 3.00805764542887 -0.771478408754238 13.9947081833448 0.000183325867801684 0.000798334012364314 "DDX39BP2" "unprocessed_pseudogene"
"ENSG00000238039" 1.90685870255211 -0.097542901301586 19.4431141297796 1.03640816120969e-05 5.9220293814061e-05 "AC244197.2" "lncRNA"
"ENSG00000238045" 1.61842629239647 0.504049349027999 56.6401436243802 5.2332506538706e-14 1.18289061012551e-12 "AC009133.1" "lncRNA"
"ENSG00000238062" 3.05395999723795 0.535541986306559 41.3821509318409 1.25195318085959e-10 1.6896797729026e-09 "SPATA3-AS1" "lncRNA"
"ENSG00000238087" 3.49814551388931 -0.536740611662879 9.92879144604575 0.00162713334810801 0.00559456934630149 "FMO8P" "unprocessed_pseudogene"
"ENSG00000238098" 2.0753168722117 2.05922946286849 30.650706221775 3.08914141254637e-08 2.86287777423655e-07 "ABCA17P" "transcribed_unitary_pseudogene"
"ENSG00000238099" -1.80519148665773 2.98003601952276 26.4141242213706 2.75518418708175e-07 2.15088045538182e-06 "LINC01625" "lncRNA"
"ENSG00000238107" 5.30585166893335 0.271825405874309 25.7356615903274 3.91525021839425e-07 2.96655183005489e-06 "LINC02806" "lncRNA"
"ENSG00000238117" 4.92083047974677 0.751138728679214 14.300477538823 0.000155825342963597 0.000690673476791395 "AP000844.2" "lncRNA"
"ENSG00000238120" 3.59782167905 1.66682414655846 17.395790739802 3.03497345393993e-05 0.000157320454260588 "LINC01589" "lncRNA"
"ENSG00000238153" 2.0610412088326 -1.30114444238269 10.3692390480299 0.00128132349984094 0.00452550454104527 "Z99755.1" "processed_pseudogene"
"ENSG00000238158" -1.56371504093141 -1.38823764853333 10.1840287927334 0.00141662316709277 0.00494422051616525 "AL391422.3" "lncRNA"
"ENSG00000238178" 4.61769187642638 2.47358224030678 32.2584939404982 1.34965790371518e-08 1.32059114724433e-07 "AC078993.1" "lncRNA"
"ENSG00000238198" -1.76008906635686 2.08060567290208 161.863641867273 4.43077103188603e-37 1.01798366600313e-34 "LRIG2-DT" "lncRNA"
"ENSG00000238207" 4.82353458155921 0.850676281143092 8.74870499933138 0.00309821989999991 0.00986392567881921 "AC009312.1" "lncRNA"
"ENSG00000238222" 4.34682121938141 0.658905035276231 11.8052403612021 0.000590642358108674 0.00227272718271179 "MKRN4P" "processed_pseudogene"
"ENSG00000238232" 3.95056428774697 -0.205441269685598 12.4156864134756 0.000425742496917387 0.00169312865694545 "AL356364.1" "lncRNA"
"ENSG00000238260" 2.38717477546842 -1.06548856808161 32.3522709588932 1.28606820954942e-08 1.26211305960675e-07 "AL513320.1" "lncRNA"
"ENSG00000238273" -1.63435385714225 -0.216588762770511 24.1016707316168 9.13809789689897e-07 6.42623192087039e-06 "AC108058.1" "lncRNA"
"ENSG00000238284" 4.62200849339342 0.619156781102217 18.1334989906744 2.05946281496012e-05 0.000110970104862501 "LINC01448" "lncRNA"
"ENSG00000238311" -2.22627884292205 -1.40364206172474 31.9058028151784 1.61832975154573e-08 1.56700422274905e-07 "SNORD13E" "snoRNA"
"ENSG00000238793" 1.60370706864778 -1.19959658718089 10.7190642123334 0.00106037286839305 0.00382212247994599 "SNORD124" "snoRNA"
"ENSG00000238797" 2.39768451617777 -0.431048229843612 20.2052408932278 6.95620960864391e-06 4.11287471951818e-05 "Y_RNA" "misc_RNA"
"ENSG00000238840" 5.38858288231864 0.333774904122361 43.4485022667951 4.35264665153654e-11 6.34814889905295e-10 "U8" "snoRNA"
"ENSG00000239093" 2.72095664591181 -1.14535619541503 20.2247753153718 6.88553842768152e-06 4.07685419121296e-05 "AC068299.1" "snoRNA"
"ENSG00000239148" 5.45548390970591 0.216128937637713 33.8469018286668 5.96239660738642e-09 6.19287437037867e-08 "U8" "snoRNA"
"ENSG00000239265" -2.01099258950419 0.710451772459758 19.7326952819765 8.90644963580771e-06 5.15239885624631e-05 "CLRN1-AS1" "lncRNA"
"ENSG00000239311" 3.72580525917041 -0.79079684024663 10.2424138210737 0.00137247870327702 0.00481468393966556 "AC092916.1" "lncRNA"
"ENSG00000239351" -1.57632627705958 -1.23831528608719 15.1949831000488 9.69606771061605e-05 0.000449925800796463 "NPM1P29" "processed_pseudogene"
"ENSG00000239382" 1.7180347372753 1.34969212740785 98.3226746495001 3.5547225843165e-23 2.46730371956546e-21 "ALKBH6" "protein_coding"
"ENSG00000239415" 1.77161906193299 3.21909868552871 66.5338987231092 3.43927912756321e-16 1.04739321820195e-14 "AP001469.3" "lncRNA"
"ENSG00000239473" 1.8667587719566 -1.21036721383746 10.1719278834245 0.00142595094523559 0.00497438451499109 "RPL7P38" "processed_pseudogene"
"ENSG00000239504" 3.42609793852624 -0.906463261309014 9.03658516698239 0.00264629490114854 0.00858396490095553 "RN7SL583P" "misc_RNA"
"ENSG00000239521" 1.69617212970683 3.23100972061016 108.739672469926 1.85063260781893e-25 1.61489938212584e-23 "CASTOR3" "transcribed_unprocessed_pseudogene"
"ENSG00000239557" 1.65685323648096 0.507911816465759 26.2087840810403 3.06425491539297e-07 2.37125384105052e-06 "PPP2R5CP" "processed_pseudogene"
"ENSG00000239572" 3.72132605488914 -0.180765559743877 10.940700212668 0.000940746097306891 0.00343803725745872 "AC108749.1" "lncRNA"
"ENSG00000239642" 3.38928323437081 -0.92795685080186 9.00708834092674 0.00268934516970342 0.00870494150739222 "MEIKIN" "protein_coding"
"ENSG00000239808" 2.33277840716117 -1.24384111070662 13.2241670985975 0.000276362504852303 0.00115193883208674 "RN7SL255P" "misc_RNA"
"ENSG00000239810" 4.29539008272534 -0.163467719696492 17.6317940519039 2.6806910841927e-05 0.000140702497036363 "PRAMEF11" "protein_coding"
"ENSG00000239881" 3.007983763338 -0.837388923719925 18.8944993612876 1.38150444428119e-05 7.7023487685227e-05 "RPS27P25" "transcribed_processed_pseudogene"
"ENSG00000239948" -1.74657195538012 -1.28437601601047 11.8738455408134 0.000569277463163688 0.00219914240611951 "RN7SL368P" "misc_RNA"
"ENSG00000239998" -2.1038398436251 3.85238995367081 200.376195245655 1.72877331995553e-45 8.71613892884799e-43 "LILRA2" "protein_coding"
"ENSG00000240056" -1.76978395985888 -0.947782490975418 21.1042365752306 4.34965416143445e-06 2.68303815996996e-05 "AL445190.1" "lncRNA"
"ENSG00000240086" -2.69529264185528 2.6689034582565 40.1537980922037 2.34734667085452e-10 3.03242104977544e-09 "AC092969.1" "lncRNA"
"ENSG00000240125" 2.36158962198843 -0.635010782392286 11.5645710313474 0.000672203965204509 0.00254874411331615 "RPL23AP75" "processed_pseudogene"
"ENSG00000240204" 3.26772194197285 1.32838210843165 42.2289828581191 8.1187847263632e-11 1.13397462236133e-09 "SMKR1" "protein_coding"
"ENSG00000240219" 1.55704797918704 2.99633820424345 39.1839357823257 3.85700651455696e-10 4.82637688676085e-09 "AL512306.2" "lncRNA"
"ENSG00000240241" 6.15275512501239 1.24110958541786 16.5469898209703 4.74592630754494e-05 0.000235686854531055 "AC108752.1" "lncRNA"
"ENSG00000240244" 1.67014351159768 -1.08210071387575 9.73569392533702 0.00180723774174288 0.0061278289989733 "GAPDHP33" "processed_pseudogene"
"ENSG00000240250" 1.86925888341111 -0.983420851522725 10.7880704684889 0.00102156311517263 0.00369765307048377 "RN7SL541P" "misc_RNA"
"ENSG00000240280" 5.11491422738183 2.33705806669925 36.3426578716111 1.65501506785597e-09 1.87453048294039e-08 "TCAM1P" "transcribed_unitary_pseudogene"
"ENSG00000240350" 2.18885223084656 -0.538812348517187 20.8783721161292 4.89389201501299e-06 2.98928443609266e-05 "SOCAR" "lncRNA"
"ENSG00000240405" 3.55525836807225 0.600036576136205 23.3515360867854 1.34935709877756e-06 9.14544660991867e-06 "SAMMSON" "lncRNA"
"ENSG00000240498" 3.26720452671925 3.62732848122061 146.920342314719 8.16854722084463e-34 1.49760824577718e-31 "CDKN2B-AS1" "lncRNA"
"ENSG00000240624" 1.76487863242351 -1.35522668527204 9.0084491470827 0.00268734353142483 0.00870079000483883 "AL138976.1" "processed_pseudogene"
"ENSG00000240671" -1.64188856143291 3.13219322116863 10.4370082213117 0.00123515177213284 0.00437763976093153 "IGKV1-8" "IG_V_gene"
"ENSG00000240710" 1.60394677543679 -0.579884298412666 13.5940187185311 0.000226907347229456 0.000968484845593945 "AL512306.3" "lncRNA"
"ENSG00000240877" 1.88521401278499 -1.33490942922916 17.6564212362318 2.64620381835818e-05 0.000139035815328152 "RN7SL521P" "misc_RNA"
"ENSG00000240922" 2.96755872253348 -1.07005023823635 11.3887337744344 0.000738908808769352 0.00277012585636024 "LSAMP-AS1" "lncRNA"
"ENSG00000240935" -2.2721339290036 4.93575504357796 72.5719810805717 1.61049414142018e-17 5.62680922306969e-16 "PLGLA" "transcribed_unprocessed_pseudogene"
"ENSG00000240964" 3.94996386150652 -0.472541232258281 41.2272186579842 1.35522171151333e-10 1.81937512387742e-09 "RN7SL751P" "misc_RNA"
"ENSG00000240990" 2.86006820916121 -1.10443990294431 18.8215980352682 1.43532530858626e-05 7.98157843550701e-05 "HOXA11-AS" "lncRNA"
"ENSG00000241026" -2.20212958213397 -1.3504971014508 23.3859196254382 1.32545180098366e-06 8.99854606835757e-06 "AC105910.1" "unprocessed_pseudogene"
"ENSG00000241104" 2.90012927976471 -0.168695416208542 11.2592816045012 0.00079225866665903 0.00294851157047257 "CEACAMP10" "transcribed_processed_pseudogene"
"ENSG00000241149" 5.06477136529783 -0.0521106678020664 17.6594618281883 2.64197688955064e-05 0.000138833820306279 "ZNF722P" "protein_coding"
"ENSG00000241186" 2.38003317019656 5.91842539300867 32.1796342013384 1.40556385394765e-08 1.37307248283514e-07 "TDGF1" "protein_coding"
"ENSG00000241207" 3.53684920540986 -0.868677837267656 13.7688946206811 0.000206730928864194 0.000890007050367543 "AC245047.5" "unprocessed_pseudogene"
"ENSG00000241294" -1.60328859474607 3.59717045176618 15.3100184090398 9.12313880980098e-05 0.000426282741581395 "IGKV2-24" "IG_V_gene"
"ENSG00000241322" 3.59437107001915 3.35190592457653 48.6524563053869 3.05585336688601e-12 5.24494246200137e-11 "CDRT1" "protein_coding"
"ENSG00000241370" 1.83625251004274 1.73616410563695 99.9355604909513 1.57436981919211e-23 1.13170690705927e-21 "RPP21" "protein_coding"
"ENSG00000241399" -1.8098785210395 6.69289447818667 164.629243711686 1.10230407142952e-37 2.7036986552002e-35 "CD302" "protein_coding"
"ENSG00000241404" 1.5439957179034 0.00136764422286483 33.4912756597737 7.1584369791601e-09 7.32821265596421e-08 "EGFL8" "protein_coding"
"ENSG00000241469" 4.89710533078353 0.245839968878048 31.5388322919985 1.95491440880554e-08 1.86309655957075e-07 "LINC00635" "lncRNA"
"ENSG00000241472" 1.75046715892048 1.56586833954604 37.7737458702466 7.94437753593126e-10 9.46157640852495e-09 "PTPRG-AS1" "lncRNA"
"ENSG00000241475" 5.01248504172905 -0.0876773480015291 13.4889250987533 0.000239975625610254 0.0010172063504528 "AL160408.4" "lncRNA"
"ENSG00000241476" 2.57440861033088 -1.18505958620588 14.4840692894224 0.000141349897671274 0.000633396202365748 "SSX2" "protein_coding"
"ENSG00000241634" 1.73816797034212 -0.179652935991341 17.9355580851077 2.28511712412766e-05 0.000121791274002288 "AC069499.1" "processed_pseudogene"
"ENSG00000241754" -1.67602779186829 1.71747034794143 42.4307473725972 7.32297151200023e-11 1.03035344518264e-09 "AC063938.1" "lncRNA"
"ENSG00000241769" 1.77314943212562 1.23630978089686 61.5955350318539 4.21773982635523e-15 1.09754963036933e-13 "LINC00893" "lncRNA"
"ENSG00000241832" 1.90253467250485 -1.28816102170254 10.2175810718783 0.00139108178098188 0.00486959110235517 "CECR3" "lncRNA"
"ENSG00000241884" 5.42528617062109 0.642744888199703 55.7068997019529 8.41225144410006e-14 1.8496253160041e-12 "AC114401.1" "lncRNA"
"ENSG00000241935" -1.70810509429087 7.24199761189325 77.3606324602789 1.4242593262847e-18 5.58337341290073e-17 "HOGA1" "protein_coding"
"ENSG00000242125" 1.64066023225454 6.80630716692557 66.2518298736346 3.96839178122269e-16 1.19847412687325e-14 "SNHG3" "lncRNA"
"ENSG00000242190" 1.66220171498652 -1.37145177785777 10.7512029002054 0.00104211561203998 0.00376266548962235 "AC017015.2" "lncRNA"
"ENSG00000242209" 1.60309214338372 -1.38063846200716 12.0069718153561 0.000530019050449608 0.00206528784353491 "AC006445.1" "processed_pseudogene"
"ENSG00000242252" 2.78534293455522 -0.866682396670827 40.7001281906706 1.77475534337945e-10 2.34615417771368e-09 "BGLAP" "protein_coding"
"ENSG00000242268" 4.68526055656671 0.79985506973844 31.7666533067417 1.73852165291286e-08 1.67311968511108e-07 "LINC02082" "lncRNA"
"ENSG00000242324" -1.77984397835851 -1.35009648249735 15.7803918692681 7.11359354530228e-05 0.000340135088630161 "AL049634.1" "unprocessed_pseudogene"
"ENSG00000242366" 5.6822152872824 1.57616582838353 12.7874248175648 0.000348957152228055 0.00141980425723275 "UGT1A8" "protein_coding"
"ENSG00000242389" 3.09959502783017 -1.03099718449268 12.1313906722502 0.000495801333070164 0.00194573883154379 "RBMY1E" "protein_coding"
"ENSG00000242428" 3.38933060002928 0.314944902938532 38.5885286133234 5.23255623191485e-10 6.42768521374056e-09 "CFAP20DC-AS1" "lncRNA"
"ENSG00000242440" 5.47226254496367 0.553534453726629 17.896868660464 2.33204495849721e-05 0.000124073815093665 "LINC02046" "lncRNA"
"ENSG00000242515" 5.28545207697318 3.55381683622144 24.3731812357421 7.93659193736781e-07 5.6859329764829e-06 "UGT1A10" "protein_coding"
"ENSG00000242553" 1.59445984974351 -0.10388986126965 24.3359335868526 8.09154518640742e-07 5.78438719597825e-06 "AP001432.1" "lncRNA"
"ENSG00000242575" 4.82531996158136 -0.204121592937966 12.8394103004216 0.000339394557600385 0.00138539995900726 "TUBAP13" "transcribed_processed_pseudogene"
"ENSG00000242599" 5.22369569571802 0.601756301905011 15.2200918294023 9.56800171923652e-05 0.000444494535973899 "CSAG4" "transcribed_unprocessed_pseudogene"
"ENSG00000242741" -2.3769954824552 -1.07795048204762 15.4525332399529 8.46034669923251e-05 0.000398286921967111 "LINC02005" "lncRNA"
"ENSG00000242781" 3.89217859664095 -0.315470443946069 23.2635203878209 1.41253932062066e-06 9.53805615287396e-06 "LINC02050" "lncRNA"
"ENSG00000242790" 2.89689017298209 -1.096253318592 9.21518917183815 0.00240015409817848 0.00789202843459937 "AC104831.1" "lncRNA"
"ENSG00000242798" 3.0017726435256 -0.844631152672339 49.1732087386793 2.34329392935339e-12 4.09749098889486e-11 "AC073842.2" "lncRNA"
"ENSG00000242828" 3.63816532138015 0.0631691452377329 20.6989436893662 5.37456425200816e-06 3.25658582727672e-05 "AC068756.1" "lncRNA"
"ENSG00000242837" 2.85250699257783 -1.03642882766943 19.667703109822 9.21456482190555e-06 5.31687609511618e-05 "RPL21P13" "processed_pseudogene"
"ENSG00000242911" 5.32722822284701 0.127325375819232 20.9838781164091 4.6316451034123e-06 2.84297174330351e-05 "AC140059.1" "processed_pseudogene"
"ENSG00000242950" 2.09694792190282 0.236966404933663 8.89570388201105 0.00285842393764885 0.0091866885666747 "ERVW-1" "protein_coding"
"ENSG00000243007" 2.44864068530159 0.781428997279704 33.6993767270653 6.43212931505707e-09 6.6408625217829e-08 "RPL12P35" "processed_pseudogene"
"ENSG00000243040" 7.03751824789854 1.49808874800234 23.4393869001429 1.28911942113232e-06 8.76992580706977e-06 "RBMY2FP" "transcribed_unprocessed_pseudogene"
"ENSG00000243073" 5.45483527971831 3.39046295506829 26.3290945953913 2.87918516887264e-07 2.23949648200655e-06 "PRAMEF4" "protein_coding"
"ENSG00000243141" -1.70061709118832 -1.30652773492475 16.445037716171 5.00811026890905e-05 0.000247581929554225 "RPL23AP66" "processed_pseudogene"
"ENSG00000243144" 4.46991190870826 1.32145804054117 34.3877869399928 4.51547874633657e-09 4.77890361430798e-08 "AC079760.2" "lncRNA"
"ENSG00000243155" 2.42640581265188 2.37539777302335 101.913924547378 5.79874730051714e-24 4.36722667543719e-22 "AL162431.1" "lncRNA"
"ENSG00000243224" 2.14566462934888 0.305007217399765 61.8631983845813 3.68166400974646e-15 9.65665355619986e-14 "AC006252.1" "lncRNA"
"ENSG00000243230" 2.56714574142359 1.11024209574044 59.1787245561204 1.43982164696373e-14 3.48446437376202e-13 "AC011005.4" "lncRNA"
"ENSG00000243319" -2.1637839508535 -0.822751986842253 16.7072317283023 4.36144260598342e-05 0.00021886194088997 "FGF14-IT1" "lncRNA"
"ENSG00000243323" 1.8938504106031 -0.904715874157856 22.0895879249765 2.60217344581977e-06 1.67693055666081e-05 "PTPRVP" "unitary_pseudogene"
"ENSG00000243368" 1.65068696040745 0.744816762280209 40.7229923711499 1.75411075028133e-10 2.32323959091389e-09 "MCCC1-AS1" "lncRNA"
"ENSG00000243384" -1.80809136102403 1.38626528076703 40.335285949307 2.13910408014983e-10 2.78921038841663e-09 "AC119424.1" "lncRNA"
"ENSG00000243429" -1.58093805447115 0.979698193021679 21.8843407481999 2.89587419431337e-06 1.84848125774169e-05 "OR7E29P" "unprocessed_pseudogene"
"ENSG00000243433" 1.72222606232915 -0.850293552680212 16.6185467188365 4.57019186511109e-05 0.000228107431452492 "AC010973.1" "lncRNA"
"ENSG00000243449" 1.57991978726462 1.38069383323822 28.2748176904066 1.05256425320479e-07 8.8796502336944e-07 "C4orf48" "protein_coding"
"ENSG00000243479" 4.7584115288779 -0.245007829766325 22.5451044550884 2.05266955510737e-06 1.34866891438828e-05 "MNX1-AS1" "lncRNA"
"ENSG00000243537" 2.46029468442426 0.711734028417769 16.9445862494938 3.84869172456946e-05 0.000195373176190178 "KC877373.1" "processed_pseudogene"
"ENSG00000243629" 1.97249901752202 -0.166255555563795 10.8756656470675 0.000974360035753861 0.00354731156934118 "LINC00880" "lncRNA"
"ENSG00000243694" -2.20959377574524 5.00685899686679 31.5954577612555 1.89873188453332e-08 1.81431603423122e-07 "LINC02027" "lncRNA"
"ENSG00000243742" 3.24495938769053 2.27120662740725 61.9658764046476 3.49460891709165e-15 9.23273641188822e-14 "RPLP0P2" "transcribed_processed_pseudogene"
"ENSG00000243766" 7.31262832532644 3.11308032833725 107.016608956449 4.41454149036176e-25 3.72679699166564e-23 "HOTTIP" "lncRNA"
"ENSG00000243810" 4.91346991108965 0.143504388279979 21.8508462477538 2.94686607754454e-06 1.87772837424863e-05 "CFAP61-AS1" "lncRNA"
"ENSG00000243831" -1.73179769471826 0.182796067771383 18.6188524515448 1.59634095158485e-05 8.79477506199446e-05 "AL109933.2" "unprocessed_pseudogene"
"ENSG00000243885" 2.13621876943178 -0.966477112650314 14.3249499605706 0.000153812718033787 0.000682836673271921 "AC108751.4" "lncRNA"
"ENSG00000243902" 1.91210600659254 -1.32966408152348 15.3416396440554 8.9717057879661e-05 0.000419717629249615 "ELFN2" "lncRNA"
"ENSG00000243944" 5.5750198876365 2.3163975985527 52.8858727947269 3.53503005635648e-13 7.04695914749019e-12 "AC117386.2" "lncRNA"
"ENSG00000243974" -1.51385243913521 -0.894745534516734 13.5230907827996 0.000235645998694998 0.00100142115275008 "VTI1BP1" "processed_pseudogene"
"ENSG00000243978" 1.99136947223191 3.35689885068288 22.19547491028 2.46253499488392e-06 1.59458585175314e-05 "RTL9" "protein_coding"
"ENSG00000243979" 1.71261098651596 -1.28444429836722 11.2536008050303 0.000794687031834907 0.00295633674345552 "AC087752.1" "processed_pseudogene"
"ENSG00000244048" 3.71280630182613 -0.791301276775983 13.4568680607318 0.000244110916514097 0.00103268504607601 "RPS18P6" "processed_pseudogene"
"ENSG00000244099" 1.55811280877382 -1.38715142298853 9.89261978120588 0.00165942953058643 0.00569204869978438 "RPS23P3" "processed_pseudogene"
"ENSG00000244122" 2.09923418349599 2.70090457641744 15.7868185562308 7.08947072976003e-05 0.00033924977189694 "UGT1A7" "protein_coding"
"ENSG00000244137" 2.85247120993775 -1.03634521869915 24.8051181533987 6.34288265276598e-07 4.63285680438748e-06 "AL512328.1" "lncRNA"
"ENSG00000244151" 2.05500045551545 -1.07680845028899 26.2038193646941 3.072143074171e-07 2.37685135838622e-06 "AC010973.2" "lncRNA"
"ENSG00000244234" 3.42010961660245 1.65500245261815 15.2595056924723 9.37039703278224e-05 0.000436594320253 "GMCL2" "protein_coding"
"ENSG00000244283" -1.68140579938929 -1.47891965902022 14.256503415344 0.000159508679485163 0.000705105281781649 "RPL23AP73" "processed_pseudogene"
"ENSG00000244301" 2.09439195032289 2.17890214518453 28.2258164612741 1.07955026088221e-07 9.08408762639898e-07 "AOX3P" "transcribed_unprocessed_pseudogene"
"ENSG00000244306" 3.25086739535089 2.6495069668957 102.660678915957 3.97761561633015e-24 3.07215796783832e-22 "DUXAP10" "transcribed_processed_pseudogene"
"ENSG00000244383" -1.88191306541402 -0.680881120274048 27.1040379963494 1.927948110478e-07 1.54871529892591e-06 "FAM3D-AS1" "lncRNA"
"ENSG00000244471" 3.09615316413913 0.0353681388786066 11.7866170874792 0.000596580471882658 0.00229387434697727 "AL137058.1" "transcribed_unprocessed_pseudogene"
"ENSG00000244476" -2.30728900319581 0.52190715664231 41.860801095821 9.80078747569389e-11 1.34764540210289e-09 "ERVFRD-1" "protein_coding"
"ENSG00000244485" 5.01714897422647 -0.0846624650699489 42.7719201978935 6.15087644936584e-11 8.77339748481058e-10 "RPL18P13" "processed_pseudogene"
"ENSG00000244560" 2.0032922437263 1.15119032411648 55.0495106752489 1.17531577841576e-13 2.53808078954613e-12 "AC004890.2" "transcribed_unprocessed_pseudogene"
"ENSG00000244607" 2.73060328201782 2.24320191852963 22.9665297387023 1.64846621116563e-06 1.10037539613805e-05 "CCDC13" "protein_coding"
"ENSG00000244675" 2.11575951889347 0.937339773841942 23.8853534625085 1.0224673139155e-06 7.11045708092845e-06 "AC108676.1" "lncRNA"
"ENSG00000244953" -1.60282101757451 0.900911505407227 36.3496928487247 1.64905197003081e-09 1.87011045186155e-08 "AC087521.1" "lncRNA"
"ENSG00000245008" 2.55479910694629 -0.575210022351981 34.1196409709677 5.18255130559484e-09 5.43733511399995e-08 "AP001122.1" "lncRNA"
"ENSG00000245080" 2.58018004227863 -0.689796543038721 24.1216483858539 9.0437868375136e-07 6.36607535366649e-06 "MIR3150BHG" "lncRNA"
"ENSG00000245322" 1.84961545752071 0.484762880747559 47.9781226279207 4.31001539873099e-12 7.25685848744591e-11 "H2AZ1-DT" "lncRNA"
"ENSG00000245466" 3.20538690418231 -0.681091711820346 15.5718687909137 7.94275765300292e-05 0.000375919224982606 "AL357153.1" "lncRNA"
"ENSG00000245482" 4.5268602903273 -0.251619898062754 15.0973950636431 0.000102104086841579 0.000471502411453524 "AC046130.1" "lncRNA"
"ENSG00000245522" 1.66051664727871 0.147927772126263 32.370832915494 1.27384179570475e-08 1.251129086198e-07 "LINC02709" "lncRNA"
"ENSG00000245614" 3.04532061464875 1.5886919380404 154.001083420173 2.31468612761525e-35 4.88519890224192e-33 "DDX11-AS1" "lncRNA"
"ENSG00000245694" 3.4276903070811 5.58880852928233 126.587677151282 2.28672525316513e-29 2.86362071021387e-27 "CRNDE" "lncRNA"
"ENSG00000245719" 2.47833092659991 -0.787929004082562 14.60575172197 0.000132509488273499 0.000597915094321477 "AC009292.1" "lncRNA"
"ENSG00000245812" 2.65424413480394 0.969393668568926 82.0428072856081 1.33170925631214e-19 5.88106784834392e-18 "LINC02202" "lncRNA"
"ENSG00000246130" 1.62733510718684 -1.19275216208838 12.983927660525 0.000314176222470337 0.00129117072929873 "AC107959.2" "lncRNA"
"ENSG00000246228" 3.99199817537524 1.32009348930701 28.5822485401991 8.98016783787965e-08 7.67936566979669e-07 "CASC8" "lncRNA"
"ENSG00000246323" 1.88550640756502 -1.29023075426324 13.8008164834271 0.000203247883078849 0.000876740737683168 "AC113382.1" "lncRNA"
"ENSG00000246334" 2.74589772261629 -1.14009102353824 34.1224161631762 5.17516538045776e-09 5.431155781324e-08 "PRR7-AS1" "lncRNA"
"ENSG00000246379" -1.5003898529442 1.75327689645751 17.1550874732381 3.44485523153191e-05 0.000176402440061842 "AC040168.1" "lncRNA"
"ENSG00000246465" 2.21358022336469 0.213546091465353 18.4658647754177 1.72974844771003e-05 9.45514205696757e-05 "AC138904.1" "lncRNA"
"ENSG00000246528" 1.9758310093746 -0.556381351454618 9.5384531340232 0.00201211251075448 0.00674500842671515 "AC079089.1" "lncRNA"
"ENSG00000246662" 1.96603982462456 3.63335166077605 30.5040194909742 3.33175488684736e-08 3.06891738511662e-07 "LINC00535" "lncRNA"
"ENSG00000246792" 2.04360201635948 -0.412823597318357 23.9894280891859 9.68661214434801e-07 6.76999821817437e-06 "AC106038.1" "lncRNA"
"ENSG00000246876" 5.44983630775575 0.379772447007752 49.8340300578565 1.67316698677151e-12 2.9920017136351e-11 "LINC02466" "lncRNA"
"ENSG00000246877" 2.2951718342541 0.571720610476154 40.800365415992 1.68601561707491e-10 2.24026548006722e-09 "DNM1P35" "lncRNA"
"ENSG00000247081" 1.85534587386786 4.15579547409224 60.8932130580654 6.02562163699899e-15 1.53391368194039e-13 "BAALC-AS1" "lncRNA"
"ENSG00000247317" -1.98765780232981 2.67346921262194 46.3885929590062 9.69784464628269e-12 1.55221101633469e-10 "LY6E-DT" "lncRNA"
"ENSG00000247345" 3.50080671526506 -0.787497101012931 11.2638861500783 0.000790295869812692 0.00294211161625172 "AC092343.1" "lncRNA"
"ENSG00000247381" 2.19968144317174 0.381664532052145 9.21300605994861 0.0024030179055859 0.00790072937149476 "PLUT" "lncRNA"
"ENSG00000247402" 2.38421789295336 -1.17402004867054 11.6139699084275 0.000654582818081347 0.00249208294485275 "AC099487.1" "lncRNA"
"ENSG00000247570" 1.58988179695943 -1.3827933123445 12.2132328627566 0.000474517357384605 0.00186949111647865 "SDCBPP2" "processed_pseudogene"
"ENSG00000247675" 2.02771174011457 -0.0271757314917021 27.0990103013186 1.93296877338353e-07 1.55240485492468e-06 "LRP4-AS1" "lncRNA"
"ENSG00000248015" 1.70635691663552 -0.0570731949397767 14.5498861046931 0.000136496903758753 0.000613847138670278 "AC005329.1" "lncRNA"
"ENSG00000248050" -2.32146599905321 4.01431199313076 62.4442326976178 2.74097316612566e-15 7.34317836926403e-14 "AC079061.1" "lncRNA"
"ENSG00000248138" 4.35073328583338 -0.357982975592466 40.912734615556 1.59180509369584e-10 2.12441605537693e-09 "AC097515.1" "lncRNA"
"ENSG00000248187" 2.31340782024233 -0.412036347949961 20.2606799116955 6.75751790420429e-06 4.01226285133746e-05 "AC078850.1" "lncRNA"
